Nro_doc,fecha,Item,Codigo,Cantidad,Precio
29421.0,2022-02-21 00:00:00,4.0,1508,2,14500
29421.0,2022-02-21 00:00:00,5.0,1908,1,8800
29421.0,2022-02-21 00:00:00,6.0,2508,2,8800
29422.0,2022-02-21 00:00:00,1.0,2208,1,25000
29423.0,2022-02-21 00:00:00,1.0,1318,1,8000
29423.0,2022-02-21 00:00:00,2.0,1118,1,14000
29423.0,2022-02-21 00:00:00,3.0,1520,1,17000
29423.0,2022-02-21 00:00:00,4.0,2320,1,14000
29423.0,2022-02-21 00:00:00,5.0,1118,1,14000
29424.0,2022-02-21 00:00:00,1.0,1006,1,22500
29424.0,2022-02-21 00:00:00,2.0,1016,1,22500
29424.0,2022-02-21 00:00:00,3.0,1906,1,8500
29424.0,2022-02-21 00:00:00,4.0,1106,2,11500
29424.0,2022-02-21 00:00:00,5.0,1306,1,7000
29424.0,2022-02-21 00:00:00,6.0,1106,1,13000
29424.0,2022-02-21 00:00:00,7.0,1506,1,14000
4872.0,2022-12-14 00:00:00,1.0,2908,1,9800
4872.0,2022-12-14 00:00:00,2.0,2608,1,23500
29425.0,2022-02-21 00:00:00,1.0,1118,1,14000
29425.0,2022-02-21 00:00:00,2.0,1722,2,8500
29425.0,2022-02-21 00:00:00,3.0,2422,1,14500
29871.0,2022-02-26 00:00:00,1.0,6906,1,10500
29871.0,2022-02-26 00:00:00,2.0,6904,1,10000
29871.0,2022-02-26 00:00:00,3.0,7306,1,9500
29871.0,2022-02-26 00:00:00,4.0,6704,1,9000
29874.0,2022-02-26 00:00:00,1.0,9322,1,14000
29875.0,2022-02-26 00:00:00,1.0,1124,1,14800
29876.0,2022-02-26 00:00:00,1.0,9024,1,26500
29876.0,2022-02-26 00:00:00,2.0,9224,2,9000
29877.0,2022-02-26 00:00:00,1.0,1508,1,14500
29878.0,2022-02-26 00:00:00,1.0,6808,1,22000
29878.0,2022-02-26 00:00:00,2.0,6708,1,9800
29878.0,2022-02-26 00:00:00,3.0,7108,1,8000
29426.0,2022-02-21 00:00:00,1.0,50006,1,10000
29426.0,2022-02-21 00:00:00,2.0,50010,1,10000
29426.0,2022-02-21 00:00:00,3.0,51006,1,9000
29426.0,2022-02-21 00:00:00,4.0,51010,1,9800
29426.0,2022-02-21 00:00:00,5.0,1706,1,6500
29427.0,2022-02-21 00:00:00,1.0,1206,1,12000
29427.0,2022-02-21 00:00:00,2.0,2304,1,10000
29428.0,2022-02-21 00:00:00,1.0,4914,1,14500
29428.0,2022-02-21 00:00:00,2.0,2314,1,10800
29428.0,2022-02-21 00:00:00,3.0,2514,1,10500
29428.0,2022-02-21 00:00:00,4.0,1114,1,8000
29429.0,2022-02-21 00:00:00,1.0,1910,1,10800
29429.0,2022-02-21 00:00:00,2.0,2312,1,12500
29429.0,2022-02-21 00:00:00,3.0,1312,1,13000
29429.0,2022-02-21 00:00:00,4.0,1612,1,15500
29429.0,2022-02-21 00:00:00,5.0,1512,1,15500
29430.0,2022-02-21 00:00:00,1.0,2708,1,12500
29430.0,2022-02-21 00:00:00,2.0,2806,1,10000
29430.0,2022-02-21 00:00:00,3.0,2908,1,9800
29430.0,2022-02-21 00:00:00,4.0,3306,1,8900
29431.0,2022-02-21 00:00:00,1.0,6804,1,22000
29431.0,2022-02-21 00:00:00,2.0,7104,1,78000
29432.0,2022-02-21 00:00:00,1.0,1014,1,24000
29432.0,2022-02-21 00:00:00,2.0,1114,2,12500
29432.0,2022-02-21 00:00:00,3.0,1314,2,8000
29432.0,2022-02-21 00:00:00,4.0,6414,1,15500
29433.0,2022-02-21 00:00:00,1.0,9012,1,24500
29434.0,2022-02-21 00:00:00,1.0,6001,1,5000
29434.0,2022-02-21 00:00:00,2.0,2416,1,15000
29434.0,2022-02-21 00:00:00,3.0,2314,1,13000
29437.0,2022-02-22 00:00:00,1.0,50008,1,23000
29437.0,2022-02-22 00:00:00,2.0,51008,1,14500
29437.0,2022-02-22 00:00:00,3.0,53008,1,7800
29437.0,2022-02-22 00:00:00,4.0,51008,2,12000
29437.0,2022-02-22 00:00:00,5.0,51008,1,14500
29437.0,2022-02-22 00:00:00,6.0,1708,1,6800
29438.0,2022-02-22 00:00:00,1.0,1514,1,16000
29438.0,2022-02-22 00:00:00,2.0,1614,1,16000
29438.0,2022-02-22 00:00:00,3.0,1314,1,8200
29436.0,2022-02-22 00:00:00,1.0,2316,3,13500
29436.0,2022-02-22 00:00:00,2.0,1116,3,13500
29436.0,2022-02-22 00:00:00,3.0,1716,3,8000
29436.0,2022-02-22 00:00:00,4.0,1314,1,8200
29438.0,2022-02-22 00:00:00,4.0,1114,1,13500
29438.0,2022-02-22 00:00:00,5.0,2314,1,13000
29879.0,2022-02-26 00:00:00,1.0,2314,1,13000
29879.0,2022-02-26 00:00:00,2.0,2320,1,14000
29880.0,2022-02-26 00:00:00,1.0,2308,1,11500
29880.0,2022-02-26 00:00:00,2.0,6001,1,5000
29881.0,2022-02-26 00:00:00,1.0,2314,1,13000
29881.0,2022-02-26 00:00:00,2.0,1312,1,8000
29881.0,2022-02-26 00:00:00,3.0,7306,1,9500
29439.0,2022-02-22 00:00:00,1.0,2318,1,13800
29439.0,2022-02-22 00:00:00,2.0,1222,1,15500
29882.0,2022-02-26 00:00:00,1.0,58020,1,16800
29440.0,2022-02-22 00:00:00,1.0,1014,1,25000
29440.0,2022-02-22 00:00:00,2.0,1114,1,13500
29440.0,2022-02-22 00:00:00,3.0,1314,1,8200
29441.0,2022-02-22 00:00:00,1.0,1014,1,25500
29441.0,2022-02-22 00:00:00,2.0,1114,1,14500
29441.0,2022-02-22 00:00:00,3.0,1314,2,8200
29441.0,2022-02-22 00:00:00,4.0,1314,1,9200
29441.0,2022-02-22 00:00:00,5.0,1716,1,7800
29441.0,2022-02-22 00:00:00,6.0,1616,1,16000
29441.0,2022-02-22 00:00:00,7.0,2014,1,10000
29441.0,2022-02-22 00:00:00,8.0,6102,1,1000
29442.0,2022-02-22 00:00:00,1.0,2314,1,13000
29442.0,2022-02-22 00:00:00,2.0,1312,1,8000
29883.0,2022-02-27 00:00:00,1.0,2314,1,13000
29884.0,2022-02-27 00:00:00,1.0,1516,1,16000
29443.0,2022-02-22 00:00:00,1.0,9216,2,7800
29443.0,2022-02-22 00:00:00,2.0,9518,1,16000
29885.0,2022-02-27 00:00:00,1.0,1712,1,7500
29885.0,2022-02-27 00:00:00,2.0,2312,1,12500
29885.0,2022-02-27 00:00:00,3.0,1310,1,7500
29885.0,2022-02-27 00:00:00,4.0,1312,1,8000
29886.0,2022-02-27 00:00:00,1.0,2504,1,11800
29889.0,2022-02-27 00:00:00,1.0,2322,1,12500
29890.0,2022-02-27 00:00:00,1.0,1312,1,7500
29890.0,2022-02-27 00:00:00,2.0,98018,1,11500
29890.0,2022-02-27 00:00:00,3.0,2314,1,12500
29891.0,2022-02-27 00:00:00,1.0,2010,1,10000
29891.0,2022-02-27 00:00:00,2.0,6101,1,2500
29892.0,2022-02-27 00:00:00,1.0,9114,2,12500
29892.0,2022-02-27 00:00:00,2.0,9014,1,24000
29893.0,2022-02-27 00:00:00,1.0,2316,1,13500
29893.0,2022-02-27 00:00:00,2.0,1316,1,8500
29894.0,2022-02-27 00:00:00,1.0,2314,1,13000
29894.0,2022-02-27 00:00:00,2.0,1518,1,16500
29895.0,2022-02-27 00:00:00,1.0,1518,-1,17000
29895.0,2022-02-27 00:00:00,2.0,1516,1,16500
29895.0,2022-02-27 00:00:00,3.0,1618,-1,17000
29895.0,2022-02-27 00:00:00,4.0,1616,1,16500
29895.0,2022-02-27 00:00:00,5.0,1316,1,8500
29896.0,2022-02-27 00:00:00,1.0,1514,1,16000
29896.0,2022-02-27 00:00:00,2.0,98012,1,12500
29897.0,2022-02-27 00:00:00,1.0,1124,1,14000
29898.0,2022-02-27 00:00:00,1.0,2314,1,13000
29898.0,2022-02-27 00:00:00,2.0,1514,1,16000
29899.0,2022-02-27 00:00:00,1.0,9510,1,9500
29900.0,2022-02-27 00:00:00,1.0,6102,1,27500
29901.0,2022-02-27 00:00:00,1.0,1706,1,6500
29901.0,2022-02-27 00:00:00,2.0,2306,2,10500
29901.0,2022-02-27 00:00:00,3.0,2314,2,13000
29901.0,2022-02-27 00:00:00,4.0,1608,1,14500
29901.0,2022-02-27 00:00:00,5.0,1618,1,16500
29901.0,2022-02-27 00:00:00,6.0,1306,2,7000
29901.0,2022-02-27 00:00:00,7.0,1106,2,11500
29901.0,2022-02-27 00:00:00,8.0,1316,2,8500
29901.0,2022-02-27 00:00:00,9.0,2208,1,25000
29901.0,2022-02-27 00:00:00,10.0,6001,1,5000
29901.0,2022-02-27 00:00:00,11.0,1508,1,14500
29902.0,2022-02-27 00:00:00,1.0,2312,1,12500
29902.0,2022-02-27 00:00:00,2.0,2314,1,13000
29902.0,2022-02-27 00:00:00,3.0,1516,1,16000
29902.0,2022-02-27 00:00:00,4.0,1616,1,16000
29902.0,2022-02-27 00:00:00,5.0,1312,1,8000
29902.0,2022-02-27 00:00:00,6.0,97016,1,11000
29903.0,2022-02-27 00:00:00,1.0,9210,1,7500
29903.0,2022-02-27 00:00:00,2.0,9212,1,7500
29904.0,2022-02-27 00:00:00,1.0,9120,2,12500
29905.0,2022-02-27 00:00:00,1.0,4318,1,12800
29906.0,2022-02-27 00:00:00,1.0,1020,2,25500
29906.0,2022-02-27 00:00:00,2.0,2312,2,10800
29906.0,2022-02-27 00:00:00,3.0,1612,2,15000
4887.0,2023-01-11 00:00:00,9.0,1306,1,9100
4887.0,2023-01-11 00:00:00,10.0,1606,1,15900
4888.0,2023-01-11 00:00:00,1.0,2306,1,12500
4888.0,2023-01-11 00:00:00,2.0,1110,1,14200
4888.0,2023-01-11 00:00:00,3.0,1010,1,27800
4889.0,2023-01-11 00:00:00,1.0,1510,1,17000
4889.0,2023-01-11 00:00:00,2.0,1610,1,17000
4890.0,2023-01-11 00:00:00,1.0,1616,1,18700
4890.0,2023-01-11 00:00:00,2.0,1116,2,15900
4890.0,2023-01-11 00:00:00,3.0,1516,1,18700
4890.0,2023-01-11 00:00:00,4.0,2416,1,15000
4891.0,2023-01-11 00:00:00,1.0,6102,1,4000
4893.0,2023-01-12 00:00:00,1.0,6102,1,5000
4882.0,2023-01-10 00:00:00,1.0,6416,1,18100
4882.0,2023-01-10 00:00:00,2.0,6210,1,8000
4875.0,2023-01-09 00:00:00,1.0,6210,1,3000
4894.0,2023-01-12 00:00:00,1.0,2308,1,13000
4894.0,2023-01-12 00:00:00,2.0,2412,1,14500
4894.0,2023-01-12 00:00:00,3.0,1312,1,10200
4894.0,2023-01-12 00:00:00,4.0,1112,1,14700
4894.0,2023-01-12 00:00:00,5.0,1512,1,17600
4895.0,2023-01-13 00:00:00,1.0,6806,2,24900
4895.0,2023-01-13 00:00:00,2.0,7106,2,10800
4895.0,2023-01-13 00:00:00,3.0,6704,2,10800
4895.0,2023-01-13 00:00:00,4.0,7406,1,15300
4895.0,2023-01-13 00:00:00,5.0,6001,1,5700
4896.0,2023-01-16 00:00:00,1.0,6210,1,3500
4897.0,2023-01-16 00:00:00,1.0,1312,1,10200
4897.0,2023-01-16 00:00:00,2.0,1314,1,10800
4897.0,2023-01-16 00:00:00,3.0,1112,1,14700
4897.0,2023-01-16 00:00:00,4.0,1114,1,15300
4897.0,2023-01-16 00:00:00,5.0,19112,1,12500
4898.0,2023-01-16 00:00:00,1.0,19106,1,11900
4899.0,2023-01-16 00:00:00,1.0,1004,2,26100
4899.0,2023-01-16 00:00:00,2.0,1104,2,12500
4899.0,2023-01-16 00:00:00,3.0,1306,1,9100
4899.0,2023-01-16 00:00:00,4.0,19104,1,11300
4900.0,2023-01-16 00:00:00,1.0,1122,3,16400
4900.0,2023-01-16 00:00:00,2.0,1522,2,20400
4900.0,2023-01-16 00:00:00,3.0,2322,1,17000
4901.0,2023-01-16 00:00:00,1.0,6210,1,5000
4902.0,2023-01-16 00:00:00,1.0,6804,1,24900
4903.0,2023-01-17 00:00:00,1.0,1010,1,27800
4903.0,2023-01-17 00:00:00,2.0,1310,1,9600
4903.0,2023-01-17 00:00:00,3.0,1110,1,14200
4903.0,2023-01-17 00:00:00,4.0,1512,1,17600
4903.0,2023-01-17 00:00:00,5.0,1612,1,17600
4904.0,2023-01-17 00:00:00,1.0,8103,1,9100
4904.0,2023-01-17 00:00:00,2.0,8303,1,9200
4906.0,2023-01-18 00:00:00,1.0,1016,1,30600
4906.0,2023-01-18 00:00:00,2.0,1114,1,15300
4906.0,2023-01-18 00:00:00,3.0,1314,1,10800
4906.0,2023-01-18 00:00:00,4.0,1516,1,18700
4906.0,2023-01-18 00:00:00,5.0,1616,1,18700
4907.0,2023-01-18 00:00:00,1.0,1006,1,26600
4907.0,2023-01-18 00:00:00,2.0,1506,1,15900
4907.0,2023-01-18 00:00:00,3.0,1106,1,13000
4907.0,2023-01-18 00:00:00,4.0,1606,1,15900
4907.0,2023-01-18 00:00:00,5.0,1306,1,9100
4907.0,2023-01-18 00:00:00,6.0,1906,1,9600
4907.0,2023-01-18 00:00:00,7.0,2206,1,27200
4907.0,2023-01-18 00:00:00,8.0,98006,1,10800
4908.0,2023-01-18 00:00:00,1.0,1520,1,19800
4908.0,2023-01-18 00:00:00,2.0,1120,1,16400
4908.0,2023-01-18 00:00:00,3.0,1218,1,17600
4908.0,2023-01-18 00:00:00,4.0,2220,1,31700
4912.0,2023-01-18 00:00:00,1.0,8003,1,23800
4912.0,2023-01-18 00:00:00,2.0,8103,1,9100
4913.0,2023-01-18 00:00:00,1.0,2316,2,15300
4913.0,2023-01-18 00:00:00,2.0,2120,1,19200
4913.0,2023-01-18 00:00:00,3.0,1114,2,15300
4913.0,2023-01-18 00:00:00,4.0,1616,1,18700
4911.0,2023-01-18 00:00:00,1.0,4016,1,27800
4911.0,2023-01-18 00:00:00,2.0,4116,1,9600
4911.0,2023-01-18 00:00:00,3.0,4316,1,14700
4914.0,2023-01-19 00:00:00,1.0,4008,2,25500
4914.0,2023-01-19 00:00:00,2.0,4306,2,11300
4914.0,2023-01-19 00:00:00,3.0,4506,2,10200
3645.0,2022-03-21 00:00:00,3.0,2316,1,13500
3646.0,2022-03-21 00:00:00,1.0,97018,1,11500
3647.0,2022-03-21 00:00:00,1.0,1720,1,8000
3469.0,2022-03-09 00:00:00,1.0,1022,1,28500
3470.0,2022-03-09 00:00:00,1.0,1318,1,8800
3471.0,2022-03-09 00:00:00,1.0,9216,2,7800
3472.0,2022-03-09 00:00:00,1.0,1114,1,13500
3472.0,2022-03-09 00:00:00,2.0,2012,-1,10000
3472.0,2022-03-09 00:00:00,3.0,97012,1,10000
3472.0,2022-03-09 00:00:00,4.0,1322,1,9500
3473.0,2022-03-09 00:00:00,1.0,1310,-1,6500
3473.0,2022-03-09 00:00:00,2.0,6104,1,3000
3474.0,2022-03-09 00:00:00,1.0,9316,1,12500
3475.0,2022-03-09 00:00:00,1.0,6210,2,1000
3476.0,2022-03-09 00:00:00,1.0,1310,1,7000
3648.0,2022-03-21 00:00:00,1.0,19122,1,11800
3477.0,2022-03-09 00:00:00,1.0,2516,2,11000
4633.0,2022-09-22 00:00:00,1.0,6002,1,5000
3478.0,2022-03-09 00:00:00,1.0,9020,1,25500
3478.0,2022-03-09 00:00:00,2.0,9120,1,13000
3479.0,2022-03-09 00:00:00,1.0,1112,1,13000
3480.0,2022-03-09 00:00:00,1.0,1704,1,6000
4905.0,2023-01-18 00:00:00,1.0,4114,1,9600
4905.0,2023-01-18 00:00:00,2.0,4812,1,12500
3481.0,2022-03-09 00:00:00,1.0,1816,1,11000
3482.0,2022-03-09 00:00:00,1.0,2316,1,13500
3483.0,2022-03-09 00:00:00,1.0,1310,1,7500
3483.0,2022-03-09 00:00:00,2.0,1110,1,12500
3483.0,2022-03-09 00:00:00,3.0,1910,1,8800
29997.0,2022-02-28 00:00:00,1.0,6808,1,22000
29997.0,2022-02-28 00:00:00,2.0,7108,1,8000
3484.0,2022-03-09 00:00:00,1.0,1318,1,8800
29998.0,2022-02-28 00:00:00,1.0,2324,1,15000
3485.0,2022-03-09 00:00:00,1.0,98018,1,11500
29999.0,2022-02-28 00:00:00,1.0,1308,1,8000
3486.0,2022-03-09 00:00:00,1.0,1110,1,12500
3486.0,2022-03-09 00:00:00,2.0,1910,1,8800
3649.0,2022-03-21 00:00:00,1.0,2606,1,21800
3649.0,2022-03-21 00:00:00,2.0,2906,1,9500
30000.0,2022-02-28 00:00:00,1.0,10106,1,12000
30000.0,2022-02-28 00:00:00,2.0,10204,1,10000
30000.0,2022-02-28 00:00:00,3.0,10306,1,9500
3650.0,2022-03-21 00:00:00,1.0,6002,1,5000
3487.0,2022-03-09 00:00:00,1.0,9216,3,7800
3652.0,2022-03-21 00:00:00,1.0,8304,1,9500
3651.0,2022-03-21 00:00:00,1.0,1110,1,12500
3651.0,2022-03-21 00:00:00,2.0,1310,1,7500
3651.0,2022-03-21 00:00:00,3.0,1510,1,15000
3488.0,2022-03-09 00:00:00,1.0,10006,1,21800
3488.0,2022-03-09 00:00:00,2.0,10306,1,9500
3488.0,2022-03-09 00:00:00,3.0,6210,5,100
3653.0,2022-03-21 00:00:00,1.0,9510,1,9500
3653.0,2022-03-21 00:00:00,2.0,9512,1,9800
3653.0,2022-03-21 00:00:00,3.0,6105,1,1200
4634.0,2022-09-22 00:00:00,1.0,19112,1,11000
4634.0,2022-09-22 00:00:00,2.0,1310,1,8500
3654.0,2022-03-21 00:00:00,1.0,2318,1,14000
4635.0,2022-09-22 00:00:00,1.0,6102,1,3000
3655.0,2022-03-21 00:00:00,1.0,98018,1,11500
3655.0,2022-03-21 00:00:00,2.0,98020,1,12000
4636.0,2022-09-22 00:00:00,1.0,2308,1,11000
3656.0,2022-03-21 00:00:00,1.0,1422,1,10500
3657.0,2022-03-21 00:00:00,1.0,1116,1,13500
3658.0,2022-03-21 00:00:00,1.0,1604,1,13500
3659.0,2022-03-21 00:00:00,1.0,4506,1,9500
4637.0,2022-09-22 00:00:00,1.0,7508,1,7500
4637.0,2022-09-22 00:00:00,2.0,7006,1,12000
3661.0,2022-03-22 00:00:00,1.0,7406,1,10000
3661.0,2022-03-22 00:00:00,2.0,7806,1,23000
3661.0,2022-03-22 00:00:00,3.0,7104,2,7800
3661.0,2022-03-22 00:00:00,4.0,7306,1,9500
3661.0,2022-03-22 00:00:00,5.0,6804,2,21000
3662.0,2022-03-22 00:00:00,1.0,1314,1,8200
3662.0,2022-03-22 00:00:00,2.0,1318,1,8800
3663.0,2022-03-22 00:00:00,1.0,2112,1,15200
3664.0,2022-03-22 00:00:00,1.0,1722,-1,8800
3664.0,2022-03-22 00:00:00,2.0,1322,2,9500
3665.0,2022-03-22 00:00:00,1.0,4812,1,10800
3665.0,2022-03-22 00:00:00,2.0,4114,1,8000
3666.0,2022-03-22 00:00:00,1.0,98024,1,12500
3667.0,2022-03-22 00:00:00,1.0,1316,2,8500
3668.0,2022-03-22 00:00:00,1.0,2316,1,13500
3489.0,2022-03-09 00:00:00,1.0,1310,1,8500
3489.0,2022-03-09 00:00:00,2.0,1314,1,9200
3669.0,2022-03-22 00:00:00,1.0,97012,1,12000
29209.0,2022-02-14 00:00:00,1.0,1124,1,14800
29209.0,2022-02-14 00:00:00,2.0,1324,2,10000
29209.0,2022-02-14 00:00:00,3.0,2324,1,15000
29209.0,2022-02-14 00:00:00,4.0,1624,1,18000
29038.0,2022-01-03 00:00:00,1.0,10306,2,9000
29038.0,2022-01-03 00:00:00,2.0,10006,1,22000
29210.0,2022-02-14 00:00:00,1.0,9512,1,9800
29210.0,2022-02-14 00:00:00,2.0,9212,1,7500
29211.0,2022-02-14 00:00:00,1.0,1008,1,23000
29211.0,2022-02-14 00:00:00,2.0,2308,1,11500
29211.0,2022-02-14 00:00:00,3.0,1108,2,12000
29211.0,2022-02-14 00:00:00,4.0,1308,2,7500
29211.0,2022-02-14 00:00:00,5.0,6001,1,5000
6475.0,2022-10-11 00:00:00,1.0,2310,1,12000
29039.0,2022-02-01 00:00:00,1.0,4006,1,22000
29040.0,2022-02-01 00:00:00,1.0,4106,2,7000
29212.0,2022-02-14 00:00:00,1.0,4508,1,9800
29212.0,2022-02-14 00:00:00,2.0,4108,-1,7500
29212.0,2022-02-14 00:00:00,3.0,4110,1,7800
29041.0,2022-02-01 00:00:00,1.0,9014,2,25000
29042.0,2022-02-01 00:00:00,1.0,9408,1,13000
29042.0,2022-02-01 00:00:00,2.0,2306,1,10000
29042.0,2022-02-01 00:00:00,3.0,1310,1,7500
29042.0,2022-02-01 00:00:00,4.0,6001,1,5000
29042.0,2022-02-01 00:00:00,5.0,6101,1,3500
29043.0,2022-02-01 00:00:00,1.0,1022,1,28500
29044.0,2022-02-01 00:00:00,1.0,1016,1,27000
29044.0,2022-02-01 00:00:00,2.0,1116,1,13500
29044.0,2022-02-01 00:00:00,3.0,1516,1,16500
29045.0,2022-02-01 00:00:00,1.0,2108,1,15000
29045.0,2022-02-01 00:00:00,2.0,1708,1,6800
0.0,2022-10-12 00:00:00,1.0,1118,1,14000
6476.0,2022-10-12 00:00:00,1.0,2310,1,12000
6476.0,2022-10-12 00:00:00,2.0,1112,1,13000
6477.0,2022-10-12 00:00:00,1.0,1118,1,14000
29047.0,2022-02-01 00:00:00,1.0,9008,1,22000
29047.0,2022-02-01 00:00:00,2.0,9208,2,7000
29047.0,2022-02-01 00:00:00,3.0,9108,2,11500
29048.0,2022-02-01 00:00:00,1.0,2908,4,9800
29048.0,2022-02-01 00:00:00,2.0,3204,1,8900
29048.0,2022-02-01 00:00:00,3.0,2606,2,21800
29048.0,2022-02-01 00:00:00,4.0,2806,2,10000
29049.0,2022-02-01 00:00:00,1.0,1010,1,23500
29049.0,2022-02-01 00:00:00,2.0,1210,1,12000
29049.0,2022-02-01 00:00:00,3.0,1312,1,8000
29049.0,2022-02-01 00:00:00,4.0,1112,3,13000
29049.0,2022-02-01 00:00:00,5.0,1512,1,15500
29050.0,2022-02-01 00:00:00,1.0,1122,1,14500
29050.0,2022-02-01 00:00:00,2.0,1322,1,9500
29544.0,2022-02-23 00:00:00,1.0,9410,1,13800
29544.0,2022-02-23 00:00:00,2.0,9308,1,11000
29544.0,2022-02-23 00:00:00,3.0,1708,1,6800
6478.0,2022-10-12 00:00:00,1.0,6002,1,5000
29545.0,2022-02-23 00:00:00,1.0,9022,1,26000
29545.0,2022-02-23 00:00:00,2.0,9222,2,8500
29545.0,2022-02-23 00:00:00,3.0,98022,2,18000
6479.0,2022-10-12 00:00:00,1.0,1108,1,12000
29546.0,2022-02-23 00:00:00,1.0,9416,1,14500
29546.0,2022-02-23 00:00:00,2.0,9314,1,12500
29546.0,2022-02-23 00:00:00,3.0,9216,2,7800
29546.0,2022-02-23 00:00:00,4.0,9116,1,13000
29547.0,2022-02-23 00:00:00,1.0,9116,1,13000
29548.0,2022-02-23 00:00:00,1.0,1012,1,24000
29549.0,2022-02-23 00:00:00,1.0,6906,1,10500
29550.0,2022-02-23 00:00:00,1.0,8004,1,21500
29550.0,2022-02-23 00:00:00,2.0,8104,1,8500
6480.0,2022-10-12 00:00:00,1.0,1916,1,9300
6481.0,2022-10-12 00:00:00,1.0,4118,1,9000
6481.0,2022-10-12 00:00:00,2.0,4318,1,13500
6482.0,2022-10-13 00:00:00,1.0,2324,1,15500
29651.0,2022-02-24 00:00:00,1.0,2608,1,23500
29651.0,2022-02-24 00:00:00,2.0,2908,2,9800
29652.0,2022-02-24 00:00:00,1.0,2318,2,13800
29652.0,2022-02-24 00:00:00,2.0,2310,1,12000
29652.0,2022-02-24 00:00:00,3.0,1618,1,16500
29653.0,2022-02-15 00:00:00,1.0,2324,1,15000
29654.0,2022-02-24 00:00:00,1.0,50014,1,10000
29654.0,2022-02-24 00:00:00,2.0,55014,1,10000
29654.0,2022-02-24 00:00:00,3.0,1714,1,7800
4720.0,2022-10-25 00:00:00,1.0,9318,1,13000
4721.0,2022-10-25 00:00:00,1.0,98016,1,15500
4722.0,2022-10-25 00:00:00,1.0,1124,1,14800
4722.0,2022-10-25 00:00:00,2.0,6324,1,20500
29813.0,2022-02-25 00:00:00,3.0,1412,-1,10000
29813.0,2022-02-25 00:00:00,4.0,1414,1,10000
29813.0,2022-02-25 00:00:00,5.0,1714,1,8000
29814.0,2022-02-26 00:00:00,1.0,4110,2,8000
4745.0,2022-11-04 00:00:00,1.0,1820,1,14500
4745.0,2022-11-04 00:00:00,2.0,1822,1,14500
29815.0,2022-02-26 00:00:00,1.0,2314,1,12000
29815.0,2022-02-26 00:00:00,2.0,2310,1,13000
29815.0,2022-02-26 00:00:00,3.0,6001,1,5000
29815.0,2022-02-26 00:00:00,4.0,1312,1,8000
29815.0,2022-02-26 00:00:00,5.0,97012,1,10000
29816.0,2022-02-26 00:00:00,1.0,4120,2,9000
29817.0,2022-02-26 00:00:00,1.0,1620,1,17500
29817.0,2022-02-26 00:00:00,2.0,1520,1,17000
29817.0,2022-02-26 00:00:00,3.0,1720,1,8000
29817.0,2022-02-26 00:00:00,4.0,19120,1,11800
29818.0,2022-02-26 00:00:00,1.0,9010,1,22500
29819.0,2022-02-26 00:00:00,1.0,1020,1,28000
29819.0,2022-02-26 00:00:00,2.0,1618,1,17000
29821.0,2022-02-26 00:00:00,1.0,2422,1,16000
29821.0,2022-02-26 00:00:00,2.0,2320,1,14000
29821.0,2022-02-26 00:00:00,3.0,1122,2,14500
29821.0,2022-02-26 00:00:00,4.0,1322,2,9500
29821.0,2022-02-26 00:00:00,5.0,1522,1,17500
29821.0,2022-02-26 00:00:00,6.0,1622,1,17500
29821.0,2022-02-26 00:00:00,7.0,19122,1,11800
29822.0,2022-02-26 00:00:00,1.0,55012,1,10000
29823.0,2022-02-26 00:00:00,1.0,2314,-1,13000
29823.0,2022-02-26 00:00:00,2.0,2312,1,12000
4747.0,2022-11-07 00:00:00,1.0,3202,1,9000
4748.0,2022-11-07 00:00:00,1.0,2308,1,11500
4748.0,2022-11-07 00:00:00,2.0,6002,1,5000
4749.0,2022-11-07 00:00:00,1.0,1308,1,8500
4751.0,2022-11-07 00:00:00,1.0,1118,1,14000
29824.0,2022-02-26 00:00:00,1.0,9516,1,10400
29824.0,2022-02-26 00:00:00,2.0,9216,2,7800
29824.0,2022-02-26 00:00:00,3.0,9314,1,12500
29824.0,2022-02-26 00:00:00,4.0,1716,1,7800
29825.0,2022-02-26 00:00:00,1.0,1012,1,24000
29825.0,2022-02-26 00:00:00,2.0,1312,2,8000
29826.0,2022-02-26 00:00:00,1.0,1122,1,14500
29827.0,2022-02-26 00:00:00,1.0,1518,1,16500
29827.0,2022-02-26 00:00:00,2.0,1618,1,16500
29827.0,2022-02-26 00:00:00,3.0,2320,1,14000
29827.0,2022-02-26 00:00:00,4.0,19120,1,11800
29828.0,2022-02-26 00:00:00,1.0,1012,1,24000
29829.0,2022-02-26 00:00:00,1.0,4006,1,22000
29829.0,2022-02-26 00:00:00,2.0,4106,2,7000
29829.0,2022-02-26 00:00:00,3.0,4506,1,9500
29830.0,2022-02-26 00:00:00,1.0,4610,1,10000
29831.0,2022-02-26 00:00:00,1.0,6806,1,21500
29831.0,2022-02-26 00:00:00,2.0,6706,1,9500
29831.0,2022-02-26 00:00:00,3.0,7306,1,9500
29831.0,2022-02-26 00:00:00,4.0,7106,2,8000
29832.0,2022-02-26 00:00:00,1.0,2414,1,15000
29832.0,2022-02-26 00:00:00,2.0,1714,1,7800
29833.0,2022-02-26 00:00:00,1.0,1722,1,8000
29833.0,2022-02-26 00:00:00,2.0,1820,1,12000
29291.0,2022-02-17 00:00:00,1.0,6804,1,21000
29291.0,2022-02-17 00:00:00,2.0,7104,2,7800
29292.0,2022-02-17 00:00:00,1.0,2212,1,26000
